tract,year,total_population,male,female,median_age,race_white,race_black,race_ai_alaskan,race_asian,race_hawaiian,race_other,race_hispanic,median_value,median_monthly_mort,median_monthly_rent,median_income,mean_income,median_income_difference,mean_income_difference,housed_population,owner_occupied,owner_occupied_pre-2000,renter_occupied,renter_occupied_pre-2000,percent_owners,percent_renters,percent_owners_pre-2000,percent_renters_pre-2000,renters_owners_ratio,renters_owners_pre-2000_ratio,BFBL,BL,BLSL,SBL,SLM,SUP,total_built_all_lanes,cumulative_length,SLMTC
915,2018,5048.0,0.467,0.5329999999999999,32.6,0.145,0.497,0.0,0.046,0.0,0.236,0.228,398500.0,2274.0,1331.0,54182.0,82786.0,0.0353314352320715,0.0635815871629173,5048.0,2186.0,936.0,2862.0,482.0,0.1854199683042789,0.0954833597464342,0.4281793229643184,0.3270440251572327,0.7638015373864431,1.941908713692946,,,,,,,,,
915,2019,5192.0,0.4539999999999999,0.546,32.6,0.171,0.5379999999999999,0.0,0.038,0.0,0.177,0.276,554800.0,2257.0,1323.0,53651.0,90818.0,-0.009800302683548,0.0970212354745971,5192.0,2527.0,1118.0,2665.0,225.0,0.2153312788906009,0.0433359013867488,0.4424218440838939,0.4195121951219512,0.948217636022514,4.9688888888888885,,,,,,,,,
915,2020,4752.0,0.4639999999999999,0.536,31.7,0.2239999999999999,0.419,0.0,0.046,0.0,0.198,0.322,596500.0,2227.0,1340.0,53380.0,86682.0,-0.0050511640043987,-0.0455416327159814,4752.0,2176.0,950.0,2576.0,170.0,0.1999158249158249,0.0357744107744107,0.4365808823529412,0.3687888198757764,0.84472049689441,5.588235294117647,,,,,,,,,
915,2021,4194.0,0.484,0.516,33.8,0.236,0.431,0.0,0.039,0.0,0.1889999999999999,0.287,584600.0,2563.0,1293.0,56203.0,88150.0,0.0528849756463094,0.0169354652638379,4194.0,1965.0,703.0,2229.0,103.0,0.1676204101096804,0.0245588936576061,0.3577608142493638,0.3153880663974877,0.8815612382234186,6.825242718446602,,,,,,,,,
916,2010,3363.0,0.494,0.506,27.9,0.139,0.401,0.0,0.3,0.0,0.127,0.172,368200.0,2143.0,1099.0,,,,,3363.0,597.0,292.0,2766.0,699.0,0.0868272375854891,0.207850133809099,0.4891122278056951,0.1055676066522053,0.2158351409978308,0.4177396280400572,,,,,,,,,
916,2011,3589.0,0.498,0.502,28.1,0.157,0.42,0.0,0.268,0.0,0.138,0.139,320700.0,2153.0,1117.0,38116.0,48973.0,,,3517.0,685.0,340.0,2832.0,556.0,0.0966733011088996,0.1580892806369064,0.4963503649635036,0.1200564971751412,0.2418785310734463,0.6115107913669064,,,,,,,,,
916,2012,3807.0,0.496,0.504,28.9,0.1669999999999999,0.402,0.0,0.3,0.0,0.1159999999999999,0.157,312500.0,2164.0,1163.0,39115.0,52225.0,0.0262094658411165,0.0664039368631695,3739.0,966.0,331.0,2773.0,606.0,0.0885263439422305,0.1620754212356245,0.3426501035196687,0.1193653083303281,0.3483591777857915,0.5462046204620462,,,,,,,,,
916,2013,3358.0,0.492,0.508,30.8,0.156,0.489,0.0,0.205,0.0,0.13,0.158,346800.0,1994.0,1181.0,36127.0,51175.0,-0.0763901316630448,-0.0201053135471517,3296.0,965.0,412.0,2331.0,279.0,0.125,0.0846480582524271,0.4269430051813471,0.1767481767481767,0.413985413985414,1.4767025089605734,,,,,,,,,
916,2014,3353.0,0.537,0.4629999999999999,31.2,0.151,0.503,0.0,0.182,0.0,0.1369999999999999,0.175,340200.0,2159.0,1219.0,38342.0,53856.0,0.061311484485288,0.0523888617489008,3294.0,870.0,444.0,2424.0,199.0,0.1347905282331511,0.0604128718882817,0.5103448275862069,0.1831683168316831,0.3589108910891089,2.2311557788944723,,,,,,,,,
916,2015,3382.0,0.512,0.488,31.2,0.158,0.466,0.0,0.235,0.0,0.118,0.131,336400.0,1939.0,1283.0,37484.0,53128.0,-0.0223775494236085,-0.0135175282234105,3323.0,822.0,336.0,2501.0,314.0,0.1011134517002708,0.0944929280770388,0.4087591240875912,0.1343462614954018,0.3286685325869652,1.070063694267516,,,,,,,,,
916,2016,3401.0,0.5670000000000001,0.433,31.5,0.156,0.442,0.0,0.276,0.0,0.096,0.181,385600.0,1862.0,1392.0,37154.0,50647.0,-0.0088037562693415,-0.0466985393765999,3340.0,704.0,131.0,2636.0,121.0,0.0392215568862275,0.0362275449101796,0.1860795454545454,0.0496965098634294,0.267071320182094,1.0826446280991735,,,,,,,,,
916,2017,2958.0,0.555,0.445,34.5,0.205,0.455,0.0,0.19,0.0,0.129,0.222,430300.0,1511.0,1381.0,43770.0,57328.0,0.178069656026269,0.1319130451951744,2897.0,562.0,182.0,2335.0,167.0,0.0628236106316879,0.0576458405246807,0.3238434163701068,0.0779443254817987,0.2406852248394004,1.089820359281437,,,,,,,,,
916,2018,3106.0,0.544,0.456,35.0,0.207,0.362,0.0,0.326,0.0,0.091,0.165,376800.0,1504.0,1390.0,46769.0,59553.0,0.0685172492574822,0.038811749930226,3043.0,602.0,144.0,2441.0,89.0,0.0473217219848833,0.0292474531712126,0.2392026578073089,0.0589922163047931,0.2466202376075379,1.6179775280898876,,,,,,,,,
916,2019,3089.0,0.516,0.484,32.1,0.1989999999999999,0.377,0.0,0.311,0.0,0.0969999999999999,0.1669999999999999,368800.0,1480.0,1378.0,47317.0,61081.0,0.0117171630781072,0.0256578174063439,3031.0,582.0,153.0,2449.0,257.0,0.0504783899703068,0.0847904981854173,0.2628865979381443,0.0624744793793385,0.2376480195998366,0.5953307392996109,,,,,,,,,
916,2020,2837.0,0.539,0.461,35.6,0.176,0.33,0.0,0.221,0.0,0.079,0.153,389200.0,1477.0,1363.0,61299.0,68619.0,0.2954963332417524,0.1234098983317234,2780.0,523.0,148.0,2257.0,124.0,0.0532374100719424,0.0446043165467625,0.2829827915869981,0.0655737704918032,0.231723526805494,1.1935483870967742,,,,,,,,,
916,2021,2630.0,0.507,0.493,40.9,0.1669999999999999,0.263,0.0,0.209,0.0,0.09,0.13,496900.0,1950.0,1428.0,71111.0,80401.0,0.160067864076086,0.1717017152683659,2579.0,498.0,136.0,2081.0,170.0,0.0527336176812718,0.0659170221015897,0.2730923694779116,0.0653531955790485,0.2393080249879865,0.8,,,,,,,,,
917,2010,3248.0,0.41,0.59,26.4,0.096,0.425,0.0,0.009,0.0,0.3939999999999999,0.272,338200.0,2042.0,1326.0,,,,,3248.0,1166.0,882.0,2082.0,312.0,0.271551724137931,0.0960591133004926,0.7564322469982847,0.4236311239193083,0.5600384245917387,2.826923076923077,,,,,,,,,
917,2011,3225.0,0.456,0.544,27.7,0.086,0.442,0.0,0.009,0.0,0.4379999999999999,0.309,317300.0,2125.0,1290.0,46807.0,62391.0,,,3208.0,1151.0,811.0,2057.0,216.0,0.2528054862842893,0.0673316708229426,0.7046046915725456,0.394263490520175,0.5595527467185221,3.7546296296296298,,,,,,,,,
917,2012,3330.0,0.462,0.5379999999999999,28.8,0.094,0.5329999999999999,0.001,0.0069999999999999,0.0,0.33,0.319,300500.0,2125.0,1360.0,48650.0,63266.0,0.0393744525391501,0.0140244586558958,3314.0,1111.0,577.0,2203.0,231.0,0.1741098370549185,0.0697042848521424,0.5193519351935193,0.2619155696777122,0.5043123014071721,2.497835497835498,,,,,,,,,
917,2013,3424.0,0.473,0.527,28.9,0.111,0.539,0.002,0.024,0.0,0.305,0.3379999999999999,325300.0,2117.0,1321.0,51106.0,64948.0,0.0504830421377184,0.026586160022761,3411.0,1043.0,380.0,2368.0,242.0,0.1114042802697156,0.0709469363822925,0.3643336529242569,0.1604729729729729,0.4404560810810811,1.5702479338842976,,,,,,,,,
917,2014,3797.0,0.445,0.555,30.0,0.089,0.551,0.001,0.038,0.0,0.301,0.242,333800.0,2305.0,1351.0,47571.0,65684.0,-0.0691699604743083,0.0113321426371866,3786.0,1271.0,364.0,2515.0,166.0,0.0961436872688853,0.0438457474907554,0.2863886703383163,0.1447316103379721,0.5053677932405567,2.1927710843373496,,,,,,,,,
917,2015,3304.0,0.482,0.518,31.7,0.111,0.5920000000000001,0.002,0.061,0.0,0.222,0.242,382700.0,2461.0,1337.0,41066.0,61939.0,-0.1367429736604233,-0.0570154071006637,3288.0,973.0,327.0,2315.0,203.0,0.0994525547445255,0.0617396593673965,0.3360739979445015,0.1412526997840172,0.4203023758099352,1.6108374384236452,,,,,,,,,
917,2016,3315.0,0.45,0.55,31.6,0.129,0.606,0.002,0.071,0.0,0.165,0.266,410500.0,2588.0,1402.0,40078.0,54345.0,-0.0240588321238981,-0.1226044979738129,3298.0,897.0,259.0,2401.0,186.0,0.0785324439053972,0.0563978168587022,0.2887402452619844,0.107871720116618,0.373594335693461,1.39247311827957,,,,,,,,,
917,2017,3245.0,0.433,0.5670000000000001,30.9,0.111,0.5710000000000001,0.0,0.114,0.0,0.178,0.2289999999999999,410300.0,2563.0,1410.0,40725.0,54785.0,0.0161435201357353,0.0080964210138927,3224.0,1041.0,370.0,2183.0,149.0,0.1147642679900744,0.0462158808933002,0.3554274735830932,0.1694915254237288,0.4768666972056802,2.483221476510068,,,,,,,,,
917,2018,3214.0,0.43,0.57,31.5,0.105,0.5770000000000001,0.003,0.099,0.0,0.175,0.211,444400.0,2523.0,1466.0,43125.0,58263.0,0.0589318600368324,0.0634845304371634,3188.0,1017.0,406.0,2171.0,143.0,0.1273525721455458,0.0448557089084065,0.3992133726647001,0.1870105941962229,0.4684477199447259,2.839160839160839,,,,,,,,,
917,2019,3267.0,0.444,0.556,31.4,0.085,0.6659999999999999,0.003,0.091,0.0,0.107,0.181,449200.0,1984.0,1467.0,49800.0,63820.0,0.1547826086956521,0.0953778555858778,3238.0,1001.0,526.0,2237.0,149.0,0.1624459542927733,0.0460160592958616,0.5254745254745254,0.2351363433169423,0.4474742959320518,3.530201342281879,,,,,,,,,
917,2020,3532.0,0.502,0.498,30.8,0.076,0.597,0.006,0.061,0.0,0.089,0.275,503000.0,2343.0,1661.0,54564.0,76452.0,0.0956626506024096,0.1979316828580382,3502.0,1290.0,694.0,2212.0,88.0,0.1981724728726442,0.0251284980011422,0.537984496124031,0.3137432188065099,0.5831826401446655,7.886363636363637,,,,,,,,,
917,2021,3476.0,0.504,0.496,29.6,0.084,0.5589999999999999,0.003,0.043,0.0,0.086,0.303,538800.0,2639.0,1720.0,56772.0,85775.0,0.0404662414778975,0.121945796055041,3447.0,1122.0,631.0,2325.0,240.0,0.1830577313606034,0.0696257615317667,0.5623885918003565,0.2713978494623656,0.4825806451612903,2.629166666666667,,,,,,,,,
918,2010,2929.0,0.447,0.5529999999999999,28.7,0.102,0.565,0.0289999999999999,0.004,0.0,0.255,0.286,372500.0,1976.0,1267.0,42368.0,50741.0,,,2929.0,1158.0,606.0,1771.0,426.0,0.2068965517241379,0.1454421304199385,0.5233160621761658,0.3421795595708639,0.6538678712591756,1.4225352112676055,,,,,,,,,
918,2011,3322.0,0.419,0.581,28.8,0.1009999999999999,0.586,0.019,0.004,0.0,0.252,0.211,284200.0,1968.0,1215.0,55473.0,56503.0,0.3093136329305136,0.1135570840148992,3269.0,1149.0,693.0,2120.0,473.0,0.2119914346895074,0.1446925665341082,0.6031331592689295,0.3268867924528302,0.5419811320754717,1.4651162790697674,,,,,,,,,
918,2012,3442.0,0.432,0.568,28.6,0.1159999999999999,0.595,0.02,0.006,0.0,0.217,0.228,240400.0,2354.0,1269.0,47083.0,53826.0,-0.1512447496980513,-0.0473780153266198,3388.0,1309.0,779.0,2079.0,550.0,0.2299291617473435,0.1623376623376623,0.5951107715813598,0.3746993746993747,0.6296296296296297,1.4163636363636365,,,,,,,,,
918,2013,3537.0,0.4479999999999999,0.552,28.9,0.158,0.495,0.02,0.006,0.0,0.2739999999999999,0.271,248200.0,2542.0,1267.0,42604.0,50099.0,-0.095129877025678,-0.0692416304388214,3484.0,1139.0,637.0,2345.0,688.0,0.1828358208955224,0.1974741676234213,0.559262510974539,0.2716417910447761,0.4857142857142857,0.9258720930232558,,,,,,,,,
918,2014,3814.0,0.4639999999999999,0.536,30.7,0.166,0.535,0.0,0.001,0.0,0.251,0.233,304900.0,1984.0,1101.0,40000.0,56282.0,-0.0611210215003286,0.1234156370386634,3761.0,937.0,700.0,2824.0,529.0,0.1861207125764424,0.14065408136134,0.7470651013874067,0.2478753541076487,0.331798866855524,1.3232514177693762,,,,,,,,,
918,2015,3811.0,0.479,0.521,34.0,0.111,0.5820000000000001,0.0,0.001,0.0,0.263,0.144,333000.0,2114.0,1111.0,45114.0,58594.0,0.12785,0.0410788529192281,3757.0,819.0,640.0,2938.0,405.0,0.1703486824594091,0.1077987756188448,0.7814407814407814,0.2178352620830496,0.2787610619469026,1.5802469135802468,,,,,,,,,
918,2016,3825.0,0.494,0.506,34.5,0.087,0.602,0.0,0.002,0.0,0.231,0.149,355000.0,2128.0,1087.0,38371.0,52190.0,-0.1494657977567939,-0.1092944670102741,3770.0,837.0,580.0,2933.0,386.0,0.1538461538461538,0.1023872679045092,0.6929510155316607,0.1977497442891237,0.2853733378793044,1.5025906735751295,,,,,,,,,
918,2017,3631.0,0.4639999999999999,0.536,33.1,0.043,0.687,0.0,0.001,0.0,0.181,0.064,365400.0,2145.0,1184.0,36426.0,52257.0,-0.0506893226655547,0.0012837708373251,3576.0,673.0,541.0,2903.0,133.0,0.1512863534675615,0.0371923937360179,0.8038632986627043,0.1863589390285911,0.2318291422666207,4.067669172932331,,,,,,,,,
918,2018,3528.0,0.461,0.539,32.8,0.037,0.7340000000000001,0.0,0.02,0.0,0.156,0.148,373600.0,2107.0,1349.0,38403.0,52921.0,0.0542744193707791,0.0127064316742254,3473.0,687.0,577.0,2786.0,98.0,0.1661387849121796,0.0282176792398502,0.8398835516739447,0.2071069633883704,0.2465900933237616,5.887755102040816,,,,,,,,,
918,2019,3579.0,0.469,0.531,31.3,0.059,0.6659999999999999,0.008,0.023,0.0,0.188,0.2319999999999999,397800.0,2000.0,1381.0,33784.0,48026.0,-0.1202770616878889,-0.0924963625025982,3526.0,671.0,403.0,2855.0,118.0,0.1142938173567782,0.0334656834940442,0.6005961251862891,0.1411558669001751,0.2350262697022767,3.415254237288136,,,,,,,,,
918,2020,3582.0,0.44,0.56,33.4,0.061,0.653,0.008,0.034,0.0,0.1369999999999999,0.138,413000.0,2032.0,1450.0,35997.0,54175.0,0.065504380771963,0.1280348144754924,3529.0,915.0,391.0,2614.0,87.0,0.1107962595636157,0.0246528761688863,0.4273224043715847,0.1495791889824024,0.3500382555470543,4.494252873563219,,,,,,,,,
918,2021,3328.0,0.446,0.5539999999999999,35.0,0.063,0.6940000000000001,0.005,0.036,0.0,0.132,0.151,466300.0,2033.0,1548.0,39674.0,59873.0,0.1021474011723199,0.1051776649746192,3275.0,825.0,408.0,2450.0,43.0,0.1245801526717557,0.0131297709923664,0.4945454545454545,0.1665306122448979,0.336734693877551,9.488372093023257,,,,,,,,,
919,2010,3577.0,0.457,0.5429999999999999,24.9,0.086,0.743,0.0,0.0,0.0,0.139,0.221,367400.0,2316.0,1187.0,30069.0,40949.0,,,3577.0,1475.0,416.0,2102.0,276.0,0.1162985742242102,0.0771596309756779,0.2820338983050847,0.19790675547098,0.7017126546146527,1.5072463768115942,,,,,,,,,
919,2011,3887.0,0.4479999999999999,0.552,31.8,0.074,0.7190000000000001,0.003,0.0,0.0,0.162,0.214,359600.0,2535.0,1358.0,35144.0,46510.0,0.1687784761714723,0.1358030721140931,3851.0,1682.0,609.0,2169.0,298.0,0.158140742664243,0.0773824980524539,0.3620689655172414,0.280774550484094,0.7754725680036884,2.0436241610738257,,,,,,,,,
919,2012,4102.0,0.466,0.534,34.1,0.096,0.7190000000000001,0.004,0.0,0.0,0.159,0.223,295200.0,2314.0,1326.0,42067.0,56637.0,0.1969895287958115,0.2177381208342292,4072.0,1861.0,845.0,2211.0,415.0,0.2075147347740668,0.1019155206286837,0.4540569586243955,0.3821800090456806,0.8417005879692447,2.036144578313253,,,,,,,,,
919,2013,4140.0,0.493,0.507,31.5,0.0969999999999999,0.745,0.003,0.0,0.0,0.141,0.188,282100.0,2450.0,1287.0,38056.0,62880.0,-0.0953478974017638,0.1102282959902537,4115.0,1767.0,759.0,2348.0,473.0,0.1844471445929526,0.1149453219927096,0.4295415959252971,0.3232538330494037,0.7525553662691652,1.6046511627906976,,,,,,,,,
919,2014,3893.0,0.501,0.499,34.5,0.081,0.779,0.004,0.002,0.0,0.119,0.158,292000.0,1986.0,1233.0,39464.0,63165.0,0.0369981080512928,0.0045324427480916,3875.0,1713.0,958.0,2162.0,474.0,0.2472258064516129,0.1223225806451612,0.5592527729130181,0.4431082331174838,0.7923219241443108,2.021097046413502,,,,,,,,,
919,2015,4016.0,0.479,0.521,36.2,0.088,0.735,0.002,0.011,0.0,0.153,0.2319999999999999,312400.0,1961.0,1194.0,42957.0,63846.0,0.0885110480437867,0.0107812871052006,4001.0,1619.0,794.0,2382.0,436.0,0.1984503874031492,0.1089727568107973,0.490426189005559,0.3333333333333333,0.6796809403862301,1.8211009174311927,,,,,,,,,
919,2016,4018.0,0.465,0.535,35.8,0.087,0.785,0.0,0.011,0.0,0.114,0.204,337200.0,2138.0,1225.0,46397.0,66924.0,0.08008008008008,0.0482097547223005,4000.0,1498.0,735.0,2502.0,418.0,0.18375,0.1045,0.4906542056074766,0.2937649880095923,0.5987210231814548,1.7583732057416268,,,,,,,,,
919,2017,4010.0,0.4379999999999999,0.562,35.8,0.07,0.779,0.0,0.005,0.0,0.136,0.282,373800.0,2318.0,1228.0,50966.0,65126.0,0.0984761945815462,-0.0268662960970653,3991.0,1624.0,883.0,2367.0,290.0,0.2212478075670258,0.0726634928589326,0.5437192118226601,0.3730460498521335,0.6861005492184199,3.0448275862068965,,,,,,,,,
919,2018,4194.0,0.431,0.569,34.8,0.077,0.762,0.0,0.009,0.0,0.118,0.288,389500.0,2223.0,1341.0,50758.0,64289.0,-0.0040811521406427,-0.0128520099499431,4173.0,1862.0,940.0,2311.0,267.0,0.2252576084351785,0.0639827462257368,0.5048335123523093,0.4067503245348334,0.8057118130679359,3.5205992509363297,,,,,,,,,
919,2019,4528.0,0.445,0.555,34.1,0.156,0.718,0.0,0.0,0.0,0.068,0.315,382900.0,2760.0,1458.0,54375.0,73230.0,0.0712597029039757,0.1390751139386209,4507.0,2116.0,1087.0,2391.0,221.0,0.2411803860661193,0.0490348347015753,0.5137051039697542,0.4546214972814721,0.8849853617733167,4.918552036199095,,,,,,,,,
919,2020,4549.0,0.485,0.515,32.6,0.09,0.725,0.0,0.031,0.0,0.031,0.26,450000.0,3107.0,1489.0,51534.0,78079.0,-0.0522482758620689,0.066216031681005,4526.0,2112.0,1005.0,2414.0,187.0,0.2220503756076005,0.0413168360583296,0.4758522727272727,0.4163214581607291,0.8748964374482188,5.374331550802139,,,,,,,,,
919,2021,4580.0,0.509,0.491,32.4,0.083,0.625,0.0,0.0,0.0,0.055,0.374,509100.0,2125.0,1468.0,56750.0,73252.0,0.1012147320215779,-0.0618220007940675,4556.0,1917.0,959.0,2639.0,172.0,0.2104916593503072,0.0377524143985952,0.5002608242044861,0.363395225464191,0.7264115195149677,5.575581395348837,,,,,,,,,
920,2010,5174.0,0.4539999999999999,0.546,31.8,0.063,0.6459999999999999,0.005,0.124,0.001,0.139,0.188,367900.0,2712.0,1157.0,,,,,5174.0,2007.0,1118.0,3167.0,925.0,0.2160804020100502,0.1787785079242365,0.5570503238664674,0.3530154720555731,0.633722766024629,1.2086486486486487,,,,,,,,,
920,2011,5353.0,0.457,0.5429999999999999,28.8,0.092,0.685,0.002,0.062,0.001,0.1369999999999999,0.237,342100.0,2809.0,1233.0,44796.0,60022.0,,,5313.0,1898.0,960.0,3415.0,758.0,0.1806888763410502,0.1426689252776209,0.505795574288725,0.281112737920937,0.555783308931186,1.266490765171504,,,,,,,,,
920,2012,5314.0,0.4589999999999999,0.541,30.6,0.106,0.6629999999999999,0.004,0.086,0.0,0.106,0.2769999999999999,326300.0,2592.0,1176.0,48125.0,58994.0,0.0743146709527636,-0.0171270534137482,5267.0,1505.0,763.0,3762.0,859.0,0.1448642490981583,0.1630909436111638,0.5069767441860465,0.2028176501860712,0.4000531632110579,0.8882421420256111,,,,,,,,,
920,2013,5226.0,0.476,0.524,31.1,0.094,0.713,0.002,0.05,0.0,0.1,0.238,284100.0,2408.0,1293.0,45813.0,56140.0,-0.0480415584415584,-0.0483778011323185,5174.0,1261.0,620.0,3913.0,900.0,0.1198299188248937,0.1739466563587166,0.4916732751784298,0.1584462049578328,0.3222591362126246,0.6888888888888889,,,,,,,,,
920,2014,5502.0,0.481,0.519,31.0,0.1159999999999999,0.639,0.002,0.08,0.0,0.132,0.272,315600.0,2638.0,1300.0,44028.0,56011.0,-0.0389627398336716,-0.0022978268614178,5445.0,1209.0,698.0,4236.0,734.0,0.1281910009182736,0.1348025711662075,0.5773366418527709,0.1647780925401322,0.2854107648725212,0.9509536784741144,,,,,,,,,
920,2015,5567.0,0.485,0.515,31.7,0.119,0.627,0.003,0.085,0.0,0.1369999999999999,0.294,324500.0,2043.0,1291.0,39608.0,51795.0,-0.1003906604887798,-0.0752709289246755,5499.0,1499.0,901.0,4000.0,519.0,0.1638479723586106,0.094380796508456,0.6010673782521682,0.22525,0.37475,1.7360308285163777,,,,,,,,,
920,2016,5294.0,0.472,0.528,32.1,0.165,0.578,0.004,0.086,0.0,0.128,0.278,382000.0,2094.0,1319.0,46576.0,56591.0,0.1759240557463138,0.0925958104064098,5218.0,1417.0,813.0,3801.0,499.0,0.1558068225373706,0.0956305097738597,0.5737473535638673,0.2138910812943962,0.3727966324651408,1.629258517034068,,,,,,,,,
920,2017,5425.0,0.478,0.522,32.0,0.204,0.5479999999999999,0.0,0.062,0.0,0.146,0.304,406400.0,2047.0,1350.0,48493.0,60662.0,0.0411585365853658,0.0719372338357689,5349.0,1568.0,909.0,3781.0,400.0,0.1699383062254627,0.0747803327724808,0.579719387755102,0.2404125892620999,0.414705104469717,2.2725,,,,,,,,,
920,2018,5347.0,0.457,0.5429999999999999,36.0,0.182,0.621,0.0069999999999999,0.047,0.0,0.12,0.258,396000.0,1994.0,1445.0,52993.0,65481.0,0.092796898521436,0.0794401767168903,5269.0,1922.0,1232.0,3347.0,251.0,0.2338204592901878,0.0476371227936989,0.6409989594172737,0.368090827606812,0.5742455930684195,4.908366533864542,,,,,,,,,
920,2019,5590.0,0.4529999999999999,0.547,36.6,0.172,0.632,0.006,0.11,0.0,0.0559999999999999,0.211,439400.0,2160.0,1438.0,57214.0,70142.0,0.0796520295133319,0.0711809532536155,5511.0,2460.0,1321.0,3051.0,155.0,0.2397024133551079,0.0281255670477227,0.5369918699186992,0.4329727958046542,0.8062930186823992,8.522580645161291,,,,,,,,,
920,2020,5902.0,0.4539999999999999,0.546,34.4,0.151,0.5820000000000001,0.004,0.157,0.0,0.053,0.176,444400.0,2593.0,1615.0,57000.0,81679.0,-0.0037403432726255,0.1644806250178209,5827.0,2178.0,913.0,3649.0,114.0,0.1566844002059378,0.0195640981637206,0.4191919191919191,0.2502055357632228,0.5968758563990134,8.008771929824562,,,,,,,,,
920,2021,5599.0,0.466,0.534,36.2,0.126,0.523,0.004,0.176,0.0,0.063,0.171,447900.0,2574.0,1690.0,61786.0,85079.0,0.0839649122807017,0.0416263666303456,5529.0,1906.0,732.0,3623.0,74.0,0.1323928377645143,0.0133839754024235,0.3840503672612801,0.2020425062103229,0.5260833563345294,9.891891891891891,,,,,,,,,
921.01,2010,5884.0,0.4589999999999999,0.541,35.0,0.353,0.193,0.0,0.342,0.0,0.0969999999999999,0.0819999999999999,357900.0,2137.0,1170.0,42957.0,62391.0,,,5662.0,2033.0,1585.0,3629.0,771.0,0.279936418226775,0.1361709643235605,0.779636005902607,0.4367594378616699,0.5602094240837696,2.055771725032425,,,,,,,,,
921.01,2011,6992.0,0.477,0.523,34.0,0.3379999999999999,0.155,0.0,0.38,0.0,0.084,0.047,346200.0,2142.0,1211.0,48700.0,72511.0,0.1336918313662499,0.1622028818259043,6821.0,2765.0,1544.0,4056.0,886.0,0.2263597712945315,0.1298929775692713,0.5584086799276673,0.3806706114398422,0.6817061143984221,1.742663656884876,0.0,0.0,0.0,0.0,1362.7578829416,0.0,1362.7578829416,1362.7578829416,0.0
921.01,2012,6767.0,0.446,0.5539999999999999,34.6,0.28,0.135,0.0,0.461,0.0,0.059,0.077,298300.0,1968.0,1204.0,47449.0,69686.0,-0.0256878850102669,-0.0389596061287252,6585.0,2558.0,1238.0,4027.0,570.0,0.1880030372057707,0.0865603644646924,0.4839718530101642,0.3074248820461882,0.635212316861187,2.171929824561404,0.0,457.9460160168,133.4021611312,0.0,0.0,0.0,591.348177148,1954.1060600896,0.0
921.01,2013,6595.0,0.4589999999999999,0.541,34.4,0.319,0.17,0.0,0.321,0.0,0.129,0.119,282700.0,1836.0,1181.0,46642.0,60144.0,-0.0170077346203291,-0.1369285078781965,6404.0,2224.0,1090.0,4180.0,568.0,0.1702061211742661,0.0886945658963148,0.4901079136690647,0.2607655502392344,0.5320574162679426,1.9190140845070425,0.0,332.22805936000003,87.7587457838,0.0,1382.7577074112,0.0,1802.744512555,3756.8505726446,0.0
921.01,2014,6734.0,0.501,0.499,36.2,0.293,0.207,0.0,0.346,0.0,0.098,0.1009999999999999,300000.0,2005.0,1203.0,50690.0,66172.0,0.0867887311864842,0.1002261239691407,6539.0,2363.0,1060.0,4176.0,460.0,0.162104297293164,0.0703471478819391,0.4485823106220906,0.253831417624521,0.5658524904214559,2.3043478260869565,,,,,,,,,
921.01,2015,7099.0,0.508,0.492,36.3,0.288,0.242,0.0,0.366,0.0,0.061,0.073,304400.0,1661.0,1258.0,45863.0,64606.0,-0.0952258828171237,-0.0236655987426706,6887.0,2316.0,1072.0,4571.0,198.0,0.1556555829824306,0.0287498184986205,0.46286701208981,0.2345219864362284,0.5066725005469263,5.414141414141414,,,,,,,,,
921.01,2016,6750.0,0.524,0.476,36.7,0.369,0.23,0.0,0.34,0.0,0.059,0.073,367800.0,1955.0,1212.0,49559.0,72358.0,0.080587837690513,0.1199888555242547,6532.0,2945.0,1101.0,3587.0,168.0,0.1685548071034905,0.0257195345988977,0.3738539898132428,0.3069417340395874,0.8210203512684695,6.553571428571429,,,,,,,,,
921.01,2017,7141.0,0.532,0.4679999999999999,35.1,0.326,0.263,0.0,0.348,0.0,0.064,0.065,500900.0,2188.0,1365.0,52924.0,76370.0,0.0678988680159002,0.0554465297548301,6916.0,3201.0,1064.0,3715.0,111.0,0.1538461538461538,0.0160497397339502,0.3323961262105592,0.2864064602960969,0.8616419919246299,9.585585585585584,,,,,,,,,
921.01,2018,7178.0,0.531,0.469,34.8,0.299,0.255,0.003,0.3829999999999999,0.0,0.059,0.086,516400.0,2306.0,1360.0,56882.0,81465.0,0.074786486282216,0.0667146785386932,6948.0,3424.0,1062.0,3524.0,165.0,0.1528497409326424,0.023747841105354,0.3101635514018692,0.3013620885357548,0.9716231555051078,6.4363636363636365,,,,,,,,,
921.01,2019,7321.0,0.512,0.488,34.7,0.301,0.213,0.003,0.389,0.0,0.086,0.104,517600.0,2358.0,1460.0,56149.0,85896.0,-0.0128863260785485,0.0543914564536917,7091.0,3296.0,988.0,3795.0,126.0,0.1393315470314483,0.0177690029615004,0.299757281553398,0.2603425559947299,0.8685111989459815,7.841269841269841,,,,,,,,,
921.01,2020,7036.0,0.506,0.494,37.8,0.292,0.24,0.0069999999999999,0.306,0.0,0.1169999999999999,0.146,569000.0,2390.0,1411.0,55769.0,75753.0,-0.0067677073500863,-0.1180846605196982,6810.0,3094.0,986.0,3716.0,275.0,0.1447870778267254,0.040381791483113,0.3186813186813186,0.2653390742734122,0.832615715823466,3.585454545454545,,,,,,,,,
