,year,Median income (dollars),Mean income (dollars),median_income_difference,mean_income_difference,census_tract,Total population in occupied housing units:,Owner_occupied,Owner_occupied_Moved in 1999 or earlier,Renter_occupied,Renter_occupied_Moved in 1999 or earlier,percent_owners,percent_renters,percent_old_owners,percent_old_renters,renters_owners_ratio,old_renters_owners_ratio
519,2018,20386.0,49733.0,0.0657117465628104,0.0682403986596786,821.0,5732.0,788.0,453.0,4944.0,812.0,0.1374738311235171,0.8625261688764829,0.5748730964467005,0.091626213592233,0.1593851132686084,0.5578817733990148
520,2017,19129.0,46556.0,0.0600720421169298,0.2336309918121837,821.0,5377.0,475.0,142.0,4902.0,1100.0,0.0883392226148409,0.911660777385159,0.2989473684210526,0.0289677682578539,0.0968992248062015,0.1290909090909091
521,2016,18045.0,37739.0,0.0417989723457075,-0.0161117918502489,821.0,5227.0,393.0,340.0,4834.0,1002.0,0.0751865314712072,0.9248134685287928,0.8651399491094147,0.0703351261894911,0.0812991311543235,0.3393213572854291
522,2015,17321.0,38357.0,0.0434965961804928,0.2655316902570194,821.0,5225.0,598.0,275.0,4627.0,750.0,0.1144497607655502,0.8855502392344498,0.459866220735786,0.0594337583747568,0.1292414091203803,0.3666666666666666
523,2014,16599.0,30309.0,-0.1858446144791053,-0.1411448002266931,821.0,4998.0,552.0,293.0,4446.0,984.0,0.1104441776710684,0.8895558223289316,0.5307971014492754,0.0659019343229869,0.1241565452091768,0.2977642276422764
524,2013,20388.0,35290.0,0.0130683229813664,-0.15264004610176,821.0,4911.0,744.0,364.0,4167.0,714.0,0.1514966401954795,0.8485033598045205,0.489247311827957,0.0873530117590592,0.1785457163426926,0.5098039215686274
525,2012,20125.0,41647.0,-0.0676395645123928,-0.1103539615064191,821.0,4993.0,763.0,446.0,4230.0,658.0,0.1528139395153214,0.8471860604846786,0.5845347313237221,0.1054373522458628,0.1803782505910165,0.6778115501519757
526,2011,21585.0,46813.0,0.0427536231884057,0.1059059768485707,821.0,5109.0,853.0,440.0,4256.0,662.0,0.1669602661969074,0.8330397338030926,0.5158264947245017,0.1033834586466165,0.200422932330827,0.6646525679758308
527,2010,20700.0,42330.0,,,821.0,4822.0,719.0,467.0,4103.0,701.0,0.1491082538365823,0.8508917461634177,0.6495132127955494,0.113819156714599,0.175237631001706,0.666191155492154
528,2021,54670.0,77029.0,0.1400271087477843,0.2070294749048059,904.0,3881.0,1568.0,546.0,2313.0,220.0,0.4040195825818088,0.5959804174181912,0.3482142857142857,0.2360570687418936,0.6779074794638997,2.481818181818182
529,2020,47955.0,63817.0,0.2375483870967742,-0.0021421646808643,904.0,4390.0,1883.0,676.0,2507.0,270.0,0.4289293849658314,0.5710706150341686,0.3590015932023367,0.269644994016753,0.7510969285999203,2.5037037037037035
530,2019,38750.0,63954.0,0.0393476919775769,0.2147469989363318,904.0,4370.0,2265.0,850.0,2105.0,208.0,0.5183066361556065,0.4816933638443936,0.3752759381898454,0.4038004750593824,1.0760095011876485,4.086538461538462
531,2018,37283.0,52648.0,-0.037858064516129,0.0095106611443472,904.0,4292.0,2091.0,891.0,2201.0,308.0,0.4871854613233923,0.5128145386766076,0.4261119081779053,0.404815992730577,0.9500227169468424,2.892857142857143
532,2017,38750.0,52152.0,0.2487512487512487,0.2811241033703449,904.0,4284.0,2008.0,694.0,2276.0,206.0,0.4687208216619981,0.5312791783380019,0.3456175298804781,0.304920913884007,0.8822495606326889,3.3689320388349517
533,2016,31031.0,40708.0,-0.034805598755832,-0.022875111015098,904.0,4173.0,1508.0,653.0,2665.0,282.0,0.3613707165109034,0.6386292834890965,0.4330238726790451,0.2450281425891182,0.5658536585365853,2.3156028368794326
534,2015,32150.0,41661.0,-0.0846975088967971,0.0350816169345822,904.0,3946.0,1450.0,449.0,2496.0,471.0,0.3674607197161683,0.6325392802838318,0.3096551724137931,0.1798878205128205,0.5809294871794872,0.9532908704883228
535,2014,35125.0,40249.0,0.1006141505295481,-0.0344256789175702,904.0,3394.0,1159.0,543.0,2235.0,565.0,0.3414849734826163,0.6585150265173836,0.4685073339085418,0.2429530201342281,0.5185682326621924,0.9610619469026548
536,2013,31914.0,41684.0,-0.0285227238135825,-0.0299052805510949,904.0,3547.0,1150.0,503.0,2397.0,582.0,0.3242176487172258,0.6757823512827742,0.4373913043478261,0.2098456403838131,0.4797663746349603,0.8642611683848798
537,2012,32851.0,42969.0,-0.0638873849485652,0.0122261484098939,904.0,3639.0,1258.0,654.0,2381.0,797.0,0.3456993679582303,0.6543006320417697,0.519872813990461,0.2746745065098698,0.5283494330113397,0.820577164366374
538,2011,35093.0,42450.0,0.012522000057705,-0.0887429160226687,904.0,3533.0,1055.0,543.0,2478.0,939.0,0.2986130767053495,0.7013869232946505,0.5146919431279621,0.2191283292978208,0.4257465698143664,0.5782747603833865
539,2010,34659.0,46584.0,,,904.0,3529.0,1220.0,623.0,2309.0,737.0,0.3457069991499008,0.6542930008500992,0.510655737704918,0.2698137721957557,0.5283672585534863,0.8453188602442334
540,2021,45526.0,73053.0,0.0192311997671659,0.0997154857065438,906.0,2322.0,861.0,303.0,1461.0,140.0,0.3708010335917313,0.6291989664082688,0.3519163763066202,0.2073921971252566,0.5893223819301848,2.164285714285714
541,2020,44667.0,66429.0,-0.1087455354470539,0.034316854807318,906.0,2434.0,867.0,434.0,1567.0,157.0,0.3562037797863599,0.6437962202136401,0.5005767012687428,0.2769623484365028,0.553286534779834,2.764331210191082
542,2019,50117.0,64225.0,0.1390227272727272,0.1082638781039153,906.0,2554.0,941.0,561.0,1613.0,142.0,0.3684416601409553,0.6315583398590446,0.5961742826780021,0.3477991320520768,0.583384996900186,3.950704225352113
543,2018,44000.0,57951.0,0.1069182389937107,0.0930026405130139,906.0,2416.0,781.0,485.0,1635.0,163.0,0.3232615894039735,0.6767384105960265,0.6209987195902689,0.2966360856269113,0.4776758409785933,2.975460122699386
544,2017,39750.0,53020.0,-0.0293040293040293,-0.0288487956772598,906.0,2267.0,738.0,480.0,1529.0,162.0,0.325540361711513,0.674459638288487,0.6504065040650406,0.3139306736429038,0.4826684107259646,2.962962962962963
545,2016,40950.0,54595.0,0.0369976449137734,-0.0263584969593208,906.0,2444.0,678.0,472.0,1766.0,227.0,0.2774140752864157,0.7225859247135843,0.696165191740413,0.2672706681766704,0.3839184597961494,2.079295154185022
546,2015,39489.0,56073.0,-0.0189068322981366,-0.0220280452071996,906.0,2258.0,788.0,467.0,1470.0,177.0,0.3489813994685562,0.6510186005314438,0.5926395939086294,0.3176870748299319,0.5360544217687074,2.638418079096045
547,2014,40250.0,57336.0,-0.205173775671406,-0.1353470766539488,906.0,2038.0,739.0,428.0,1299.0,326.0,0.3626104023552502,0.6373895976447498,0.5791610284167794,0.3294842186297151,0.5688991531947653,1.312883435582822
548,2013,50640.0,66311.0,0.060523560209424,0.1963663918306962,906.0,1999.0,700.0,420.0,1299.0,282.0,0.3501750875437719,0.6498249124562281,0.6,0.3233256351039261,0.5388760585065435,1.4893617021276595
549,2012,47750.0,55427.0,-0.0481790818665656,0.0083870028745042,906.0,2127.0,600.0,359.0,1527.0,396.0,0.2820874471086037,0.7179125528913963,0.5983333333333334,0.235101506221349,0.3929273084479371,0.9065656565656566
550,2011,50167.0,54966.0,0.1365170702974558,0.1488828041719792,906.0,1802.0,598.0,362.0,1204.0,495.0,0.3318534961154273,0.6681465038845728,0.6053511705685619,0.3006644518272425,0.4966777408637873,0.7313131313131314
551,2010,44141.0,47843.0,,,906.0,1805.0,474.0,430.0,1331.0,560.0,0.2626038781163435,0.7373961218836566,0.9071729957805909,0.3230653643876784,0.3561232156273478,0.7678571428571429
552,2021,106959.0,126998.0,-0.0224198442583994,-0.0156872471361473,1101.05,2539.0,955.0,188.0,1584.0,20.0,0.3761323355651831,0.6238676644348169,0.1968586387434555,0.1186868686868686,0.6029040404040404,9.4
553,2020,109412.0,129022.0,0.2545233563418717,0.2456265688356825,1101.05,2934.0,1167.0,267.0,1767.0,106.0,0.3977505112474437,0.6022494887525562,0.2287917737789203,0.1511035653650254,0.6604414261460102,2.518867924528302
554,2019,87214.0,103580.0,0.0497592681752527,0.1125910331049002,1101.05,,,,,,,,,,,
555,2018,83080.0,93098.0,0.0079833054281623,0.0151346636135644,1101.05,,,,,,,,,,,
556,2017,82422.0,91710.0,0.2296835603562743,0.0679351623270762,1101.05,,,,,,,,,,,
557,2016,67027.0,85876.0,0.0454020837232516,0.1200292149778931,1101.05,,,,,,,,,,,
558,2015,64116.0,76673.0,-0.0630288328048049,-0.0194014579869548,1101.05,,,,,,,,,,,
559,2014,68429.0,78190.0,0.0454357955847528,0.0393321901875556,1101.05,,,,,,,,,,,
560,2013,65455.0,75231.0,-0.0191803401513448,-0.0515626378890836,1101.05,,,,,,,,,,,
561,2012,66735.0,79321.0,0.1323491982692797,0.1513651604662302,1101.05,,,,,,,,,,,
562,2011,58935.0,68893.0,0.0433374050666525,0.0724815916060837,1101.05,,,,,,,,,,,
563,2010,56487.0,64237.0,,,1101.05,,,,,,,,,,,
564,2021,112056.0,155364.0,0.0479477036164183,0.1190227529728678,1201.04,2435.0,1276.0,273.0,1159.0,83.0,0.5240246406570842,0.4759753593429158,0.2139498432601881,0.2355478861087144,1.1009490940465918,3.289156626506024
565,2020,106929.0,138839.0,0.0589441159868088,0.1453661997393126,1201.04,2424.0,1431.0,280.0,993.0,67.0,0.5903465346534653,0.4096534653465346,0.1956673654786862,0.2819738167170191,1.4410876132930517,4.17910447761194
566,2019,100977.0,121218.0,0.1244654788418708,0.0892083745170275,1201.04,2330.0,1130.0,230.0,1200.0,83.0,0.4849785407725321,0.5150214592274678,0.2035398230088495,0.1916666666666666,0.9416666666666668,2.7710843373493974
567,2018,89800.0,111290.0,0.0342762369851653,0.0792071526929268,1201.04,2205.0,976.0,210.0,1229.0,94.0,0.4426303854875283,0.5573696145124717,0.2151639344262295,0.1708706265256306,0.7941415785191213,2.234042553191489
568,2017,86824.0,103122.0,0.0176158272875376,0.0545681385883459,1201.04,2298.0,1018.0,238.0,1280.0,111.0,0.4429939077458659,0.557006092254134,0.2337917485265226,0.1859375,0.7953125,2.144144144144144
569,2016,85321.0,97786.0,0.041528827256192,0.0762390076932389,1201.04,2286.0,908.0,276.0,1378.0,78.0,0.3972003499562554,0.6027996500437446,0.3039647577092511,0.2002902757619738,0.6589259796806967,3.5384615384615383
570,2015,81919.0,90859.0,0.1460889516907536,0.093277341258859,1201.04,2264.0,918.0,358.0,1346.0,86.0,0.4054770318021201,0.5945229681978799,0.3899782135076253,0.2659732540861813,0.6820208023774146,4.162790697674419
571,2014,71477.0,83107.0,0.0655009465885544,-0.0300190244984185,1201.04,2162.0,850.0,374.0,1312.0,69.0,0.393154486586494,0.606845513413506,0.44,0.2850609756097561,0.6478658536585366,5.420289855072464
572,2013,67083.0,85679.0,0.0143189790734244,0.0064016726572227,1201.04,2142.0,919.0,308.0,1223.0,157.0,0.4290382819794584,0.5709617180205415,0.3351468988030467,0.2518397383483238,0.7514309076042518,1.9617834394904456
573,2012,66136.0,85134.0,0.0093092818117998,0.0382068511359617,1201.04,1966.0,993.0,297.0,973.0,177.0,0.5050864699898271,0.4949135300101729,0.2990936555891239,0.3052415210688592,1.0205549845837616,1.6779661016949152
574,2011,65526.0,82001.0,0.0380356435643564,0.0199383069230577,1201.04,1839.0,925.0,277.0,914.0,169.0,0.5029907558455683,0.4970092441544317,0.2994594594594594,0.3030634573304157,1.012035010940919,1.6390532544378698
575,2010,63125.0,80398.0,,,1201.04,1945.0,1058.0,418.0,887.0,226.0,0.5439588688946015,0.4560411311053984,0.3950850661625709,0.4712514092446448,1.1927846674182638,1.8495575221238936
576,2021,91200.0,128784.0,-0.0048665517316631,0.0378942957076771,1202.01,4248.0,1571.0,271.0,2677.0,48.0,0.3698210922787194,0.6301789077212806,0.1725015913430935,0.1012327231976092,0.5868509525588346,5.645833333333333
577,2020,91646.0,124082.0,0.086870411878417,0.0987903582877282,1202.01,4199.0,1422.0,264.0,2777.0,122.0,0.3386520600142891,0.6613479399857108,0.1856540084388185,0.0950666186532229,0.5120633777457688,2.1639344262295084
578,2019,84321.0,112926.0,0.1753202403021897,0.1184557177663768,1202.01,3984.0,1437.0,337.0,2547.0,217.0,0.3606927710843373,0.6393072289156626,0.2345163535142658,0.1323125245386729,0.5641931684334511,1.5529953917050692
579,2018,71743.0,100966.0,0.1402800514964159,0.125784690862463,1202.01,3912.0,1366.0,407.0,2546.0,327.0,0.3491820040899795,0.6508179959100204,0.2979502196193265,0.1598586017282011,0.5365278868813825,1.2446483180428134
580,2017,62917.0,89685.0,0.2491958861136481,0.299274197053327,1202.01,3770.0,1219.0,302.0,2551.0,318.0,0.323342175066313,0.676657824933687,0.2477440525020508,0.1183849470795766,0.4778518228145825,0.949685534591195
581,2016,50366.0,69027.0,-0.0066857311902179,0.0313158327232523,1202.01,3632.0,1165.0,288.0,2467.0,521.0,0.3207599118942731,0.6792400881057269,0.2472103004291845,0.1167409809485204,0.472233481961897,0.5527831094049904
582,2015,50705.0,66931.0,-0.0698548969970465,-0.0511624610150269,1202.01,3673.0,1235.0,309.0,2438.0,558.0,0.3362374081132589,0.6637625918867411,0.2502024291497975,0.1267432321575061,0.5065627563576702,0.553763440860215
583,2014,54513.0,70540.0,-0.1750578835066055,-0.0823110047224426,1202.01,4067.0,1215.0,293.0,2852.0,651.0,0.2987460044258667,0.7012539955741333,0.2411522633744856,0.10273492286115,0.4260168302945301,0.4500768049155146
584,2013,66081.0,76867.0,0.1168556796863116,0.1157770971534743,1202.01,3802.0,1261.0,345.0,2541.0,589.0,0.3316675433982115,0.6683324566017885,0.2735923869944489,0.1357733175914994,0.4962613144431326,0.5857385398981324
585,2012,59167.0,68891.0,-0.0846122903645027,-0.0518325832335494,1202.01,3832.0,1121.0,305.0,2711.0,633.0,0.2925365344467641,0.7074634655532359,0.272078501338091,0.1125046108447067,0.4135005533013648,0.4818325434439178
586,2011,64636.0,72657.0,0.0673051519154557,0.0223588675634603,1202.01,3635.0,1188.0,309.0,2447.0,551.0,0.3268225584594222,0.6731774415405777,0.2601010101010101,0.1262770739681242,0.4854924397221087,0.5607985480943739
587,2010,60560.0,71068.0,,,1202.01,3920.0,1072.0,346.0,2848.0,475.0,0.273469387755102,0.726530612244898,0.3227611940298507,0.1214887640449438,0.3764044943820224,0.728421052631579
588,2010,,,,,708.0,3436.0,959.0,378.0,2477.0,355.0,0.2791036088474971,0.7208963911525029,0.3941605839416058,0.1526039563988696,0.3871618893823173,1.064788732394366
589,2011,,,,,708.0,3531.0,996.0,273.0,2535.0,305.0,0.2820730671197961,0.7179269328802039,0.2740963855421687,0.1076923076923077,0.3928994082840236,0.8950819672131147
590,2012,,,,,708.0,3737.0,955.0,251.0,2782.0,470.0,0.2555525822852555,0.7444474177147444,0.2628272251308901,0.0902228612508986,0.3432782171099928,0.5340425531914894
591,2013,,,,,708.0,3947.0,1127.0,257.0,2820.0,497.0,0.285533316442868,0.714466683557132,0.2280390417036379,0.0911347517730496,0.399645390070922,0.5171026156941649
592,2014,,,,,708.0,3643.0,1318.0,417.0,2325.0,373.0,0.3617897337359319,0.6382102662640681,0.3163884673748103,0.1793548387096774,0.5668817204301075,1.1179624664879355
593,2015,,,,,708.0,3662.0,1267.0,283.0,2395.0,352.0,0.3459858001092299,0.65401419989077,0.22336227308603,0.1181628392484342,0.5290187891440501,0.8039772727272727
594,2016,,,,,708.0,3508.0,1216.0,225.0,2292.0,343.0,0.346636259977195,0.6533637400228051,0.1850328947368421,0.0981675392670157,0.5305410122164049,0.6559766763848397
595,2017,,,,,708.0,3394.0,1216.0,243.0,2178.0,287.0,0.3582793164407778,0.6417206835592222,0.1998355263157894,0.1115702479338843,0.5583103764921947,0.8466898954703833
596,2018,,,,,708.0,3519.0,1132.0,230.0,2387.0,112.0,0.3216822961068485,0.6783177038931515,0.2031802120141342,0.0963552576455802,0.4742354419773774,2.0535714285714284
597,2019,,,,,708.0,3539.0,1137.0,100.0,2402.0,151.0,0.3212771969482905,0.6787228030517095,0.0879507475813544,0.041631973355537,0.4733555370524563,0.6622516556291391
598,2010,,,,,709.0,2955.0,1027.0,218.0,1928.0,287.0,0.3475465313028765,0.6524534686971235,0.2122687439143135,0.1130705394190871,0.5326763485477178,0.759581881533101
599,2011,,,,,709.0,3203.0,1085.0,254.0,2118.0,259.0,0.3387449266312832,0.6612550733687168,0.2341013824884792,0.1199244570349386,0.512275731822474,0.9806949806949808
600,2012,,,,,709.0,2955.0,979.0,286.0,1976.0,259.0,0.3313028764805414,0.6686971235194585,0.2921348314606741,0.1447368421052631,0.4954453441295546,1.1042471042471045
601,2013,,,,,709.0,3312.0,998.0,259.0,2314.0,274.0,0.3013285024154589,0.6986714975845411,0.2595190380761523,0.1119273984442523,0.4312878133102852,0.9452554744525548
602,2014,,,,,709.0,3176.0,958.0,224.0,2218.0,293.0,0.3016372795969773,0.6983627204030227,0.2338204592901878,0.1009918845807033,0.4319206492335437,0.764505119453925
603,2015,,,,,709.0,3121.0,647.0,73.0,2474.0,342.0,0.2073053508490868,0.7926946491509131,0.1128284389489953,0.0295068714632174,0.261519805982215,0.2134502923976608
604,2016,,,,,709.0,3121.0,730.0,116.0,2391.0,351.0,0.2338993912207626,0.7661006087792375,0.1589041095890411,0.0485152655792555,0.3053115851108323,0.3304843304843304
605,2017,,,,,709.0,2933.0,956.0,157.0,1977.0,187.0,0.325946130242073,0.674053869757927,0.1642259414225941,0.0794132524026302,0.4835609509357612,0.839572192513369
606,2018,,,,,709.0,2775.0,777.0,132.0,1998.0,280.0,0.28,0.72,0.1698841698841698,0.066066066066066,0.3888888888888889,0.4714285714285714
607,2019,,,,,709.0,3098.0,1146.0,275.0,1952.0,165.0,0.3699160748870239,0.6300839251129761,0.2399650959860384,0.1408811475409836,0.5870901639344263,1.6666666666666667
608,2010,,,,,813.0,4789.0,562.0,146.0,4227.0,1213.0,0.1173522656086865,0.8826477343913134,0.2597864768683274,0.0345398627868464,0.1329548142890939,0.1203627370156636
609,2011,,,,,813.0,4920.0,449.0,106.0,4471.0,811.0,0.091260162601626,0.908739837398374,0.2360801781737193,0.0237083426526504,0.1004249608588682,0.1307028360049321
610,2012,,,,,813.0,4934.0,301.0,152.0,4633.0,752.0,0.0610052695581678,0.9389947304418322,0.5049833887043189,0.0328081156917763,0.0649687027843729,0.202127659574468
611,2013,,,,,813.0,5197.0,353.0,94.0,4844.0,739.0,0.0679238021935732,0.9320761978064268,0.2662889518413597,0.0194054500412881,0.0728736581337737,0.1271989174560216
612,2014,,,,,813.0,5402.0,429.0,105.0,4973.0,702.0,0.079415031469826,0.920584968530174,0.2447552447552447,0.0211140156846973,0.0862658355117635,0.1495726495726495
613,2015,,,,,813.0,5289.0,450.0,71.0,4839.0,848.0,0.0850822461712989,0.9149177538287012,0.1577777777777777,0.0146724529861541,0.0929944203347799,0.0837264150943396
614,2016,,,,,813.0,5149.0,745.0,181.0,4404.0,900.0,0.144688288988153,0.855311711011847,0.2429530201342281,0.0410990009082652,0.169164396003633,0.2011111111111111
615,2017,,,,,813.0,5425.0,630.0,171.0,4795.0,819.0,0.1161290322580645,0.8838709677419355,0.2714285714285714,0.0356621480709071,0.1313868613138686,0.2087912087912088
616,2018,,,,,813.0,5179.0,454.0,153.0,4725.0,593.0,0.087661710754972,0.912338289245028,0.3370044052863436,0.0323809523809523,0.096084656084656,0.2580101180438449
617,2019,,,,,813.0,4739.0,576.0,388.0,4163.0,790.0,0.1215446296687064,0.8784553703312935,0.6736111111111112,0.0932020177756425,0.1383617583473456,0.4911392405063291
618,2010,,,,,1101.03,5742.0,2093.0,566.0,3649.0,395.0,0.3645071403692093,0.6354928596307907,0.2704252269469661,0.1551109893121403,0.5735818032337626,1.4329113924050634
619,2011,,,,,1101.03,5859.0,2228.0,738.0,3631.0,281.0,0.3802696705922512,0.6197303294077487,0.3312387791741472,0.2032497934453318,0.6136050674745249,2.626334519572954
620,2012,,,,,1101.03,5888.0,2569.0,918.0,3319.0,258.0,0.4363111413043478,0.5636888586956522,0.3573374854028805,0.2765893341367882,0.7740283217836698,3.558139534883721
621,2013,,,,,1101.03,5849.0,2634.0,1123.0,3215.0,173.0,0.4503333903231321,0.5496666096768679,0.4263477600607441,0.3493001555209953,0.8192846034214619,6.491329479768786
622,2014,,,,,1101.03,6218.0,3236.0,1679.0,2982.0,275.0,0.5204245738179479,0.4795754261820521,0.5188504326328801,0.5630449362843729,1.085177733065057,6.1054545454545455
623,2015,,,,,1101.03,6548.0,2911.0,1641.0,3637.0,260.0,0.4445632254123396,0.5554367745876604,0.563723806252147,0.4511960406928787,0.8003849326367886,6.311538461538461
624,2016,,,,,1101.03,6538.0,3248.0,1618.0,3290.0,341.0,0.4967880085653104,0.5032119914346895,0.4981527093596059,0.4917933130699088,0.9872340425531916,4.744868035190616
625,2017,,,,,1101.03,6293.0,3135.0,1374.0,3158.0,288.0,0.4981725726998252,0.5018274273001748,0.4382775119617225,0.435085497150095,0.9927169094363522,4.770833333333333
626,2018,,,,,1101.03,6657.0,3327.0,1728.0,3330.0,344.0,0.4997746732762506,0.5002253267237494,0.5193868349864743,0.518918918918919,0.9990990990990992,5.023255813953488
627,2019,,,,,1101.03,6803.0,3303.0,1638.0,3500.0,152.0,0.4855210936351609,0.5144789063648391,0.4959128065395095,0.468,0.9437142857142856,10.776315789473683
